Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomarrow
9/5/2011,7,23.4,0,4.4,11,31,19,9,61,28,1028.6,1023,0,1,15.8,23,No
9/6/2011,8.5,23.5,0,4.6,10.8,33,19,13,60,28,1024.3,1018.7,1,1,16.1,22.6,No
9/7/2011,10.3,26.9,0,4.4,10.5,48,24,19,68,25,1019.8,1015.4,1,2,17.8,26.5,No
9/8/2011,14.3,23.4,5.6,7,NA,48,17,17,72,53,1019.9,1014.8,7,2,17,23.2,Yes
9/9/2011,10.6,14.9,NA,NA,NA,48,13,33,97,53,1013.6,1011.4,8,4,10.7,14.1,NA
9/10/2011,4.8,14.5,16.2,11.8,11,52,30,37,71,46,1017.4,1015.6,6,6,8.3,14,Yes
9/11/2011,2.9,16.8,0,2.8,9,41,15,22,58,39,1019.1,1016.2,0,7,11.3,16.2,No
9/12/2011,3.5,18.5,0,5.2,11.2,37,11,20,66,38,1022.8,1021.8,1,3,12.5,18,No
9/13/2011,4,21.4,0,4.4,11.3,26,11,11,56,31,1028.5,1024.7,0,1,14.9,21.2,No
9/14/2011,3.8,23.4,0,4.2,11.3,41,13,17,55,20,1027.5,1023,0,0,15.1,23.2,No
9/15/2011,4.6,26,0,5.2,NA,41,13,24,48,15,1025,1020.5,0,1,15.4,25.3,No
9/16/2011,6.1,27.8,0,NA,NA,31,11,11,38,15,1022.2,1017.7,NA,0,18.6,27.6,No
9/17/2011,7.5,30.3,0,10.6,NA,26,13,15,35,13,1020.2,1016.2,0,0,20.5,29.7,No
9/18/2011,12.1,30.6,0,5.2,9.9,30,17,20,30,12,1020.5,1017.1,0,6,22.2,29.6,No
9/19/2011,11.3,30.3,0,5.4,11,48,17,33,32,8,1020.5,1014,0,0,22.2,30.1,No
9/20/2011,15.1,28.1,0,12.4,10.3,48,24,30,37,27,1015.1,1010.6,6,2,19.9,27.4,No
9/21/2011,7,23.9,0,7,8.8,33,2,17,31,15,1021.7,1018.2,0,0,16.6,23.5,No
9/22/2011,6.9,27.6,0,8,NA,39,26,19,55,24,1023.5,1018.2,0,0,19,26.8,No
9/23/2011,12.3,28.8,0,4.6,10.5,35,24,2,54,34,1021.6,1016.2,0,3,19.7,28.5,No
9/24/2011,12.2,30.2,0,5,7.5,52,19,24,43,37,1018.3,1013.1,0,6,23.3,24.4,No
9/25/2011,12.1,24.2,0,9.2,11.2,48,30,31,36,18,1014.2,1011.8,0,1,21.2,23.8,No
9/26/2011,6.1,25.4,0,9,11.4,37,28,20,44,29,1019,1014.7,0,5,19,24.6,No
9/27/2011,9.8,25.5,0,9,10.1,35,20,11,46,27,1021.5,1015.6,0,4,16.9,25.1,No
9/28/2011,14.2,17.9,0,5.6,0,44,30,11,73,91,1016.9,1014.6,8,8,15.8,15.7,No
9/29/2011,14.6,20.9,37.2,5.8,8.9,65,13,35,97,38,1007.6,1004.8,8,3,14.9,19.8,Yes
9/30/2011,6.7,21.4,0.2,NA,2.8,43,2,19,51,30,1012.1,1007.4,NA,7,15.6,20.2,No
10/1/2011,8.6,17,1.8,6.6,5.3,61,9,39,89,48,1006.7,1005.5,7,5,11.7,14.9,Yes
10/2/2011,4.8,18,4.4,5.2,8.5,44,19,20,88,50,1013.2,1013.6,7,6,8.9,16.7,Yes
10/3/2011,4.7,21.3,0,3.8,11.5,30,20,13,57,36,1020,1017.5,1,2,13.9,20.4,No
10/4/2011,6,22.7,0,5.4,12,30,17,6,56,26,1022.4,1018.6,1,1,13.7,21.6,No
10/5/2011,9.2,18.2,0,5.6,0.3,35,28,20,68,60,1020,1016.6,7,8,14.6,17.3,No
10/6/2011,13.3,16.6,5,2.6,0.3,33,15,22,95,94,1015.1,1011.4,8,8,14.4,15.2,Yes
10/7/2011,12.4,23.5,1.8,0.4,6.9,20,11,4,90,54,1013.2,1009.7,7,7,16.1,23,Yes
10/8/2011,12.3,24.1,3.2,NA,9.3,41,0,28,77,39,1010.7,1008.1,5,6,18.1,23.3,Yes
10/9/2011,9.3,24.9,0.4,NA,8.3,41,2,24,77,30,1011.9,1008.2,7,6,15.8,24.6,No
10/10/2011,13.2,23.8,0.4,5.2,8.8,24,11,2,68,42,1011.1,1008.9,7,6,16,21.4,No
10/11/2011,8.7,25.1,0,3.8,12,39,9,22,68,24,1012.4,1010,1,1,16.9,24.3,No
10/12/2011,6.7,25.7,0,7,12.2,26,7,9,52,16,1016.1,1013.2,0,1,15.7,24.4,No
10/13/2011,9.3,28,0,7,8.6,43,17,15,61,38,1017.8,1014.6,7,6,19.7,26.5,No
10/14/2011,13.7,29,0,6,9.5,44,24,19,65,45,1016.4,1011.7,6,5,20.2,27.5,No
10/15/2011,16.2,24.5,50.8,NA,8.2,59,7,15,76,65,1009.5,1007.4,7,5,19,22.8,Yes
10/16/2011,13.1,26.5,0,NA,11.7,41,13,26,73,43,1014.7,1015.9,0,4,20,25.7,No
10/17/2011,9.8,27.4,0,11,9,39,20,13,57,37,1024.9,1023.7,6,5,19.7,26.7,No
10/18/2011,13.9,24.4,0,6.6,11.6,33,26,9,51,31,1031.1,1027.7,5,1,18,22.7,No
10/19/2011,10.3,25.7,0,7,12,30,20,22,54,35,1030.1,1025.1,1,1,17.6,24,No
10/20/2011,11.3,26.3,0,6.6,12.2,33,19,9,59,30,1028.9,1023.4,1,3,17.7,24.6,No
10/21/2011,11.9,28.2,0,2.4,11.8,28,15,15,60,29,1025.9,1020.8,0,2,19.8,27.2,No
10/22/2011,13.5,29,0,4.8,10.8,31,20,11,60,26,1024.2,1019.9,1,3,20,28.1,No
10/23/2011,14.3,28.1,0,13,10.9,33,17,13,64,37,1023,1018.2,6,5,20.2,26.3,No
10/24/2011,15.7,29.2,0,7,11.1,35,26,13,62,35,1018.6,1013.2,6,2,20,28.5,No
10/25/2011,17.4,32.6,0,8.4,6.4,70,24,11,61,32,1013.1,1009.1,7,5,21.7,31.4,No
10/26/2011,16.6,28.8,5.2,5.8,9.4,46,20,28,78,78,1013.8,1010.9,2,7,22,22.1,Yes
10/27/2011,16,27.1,0.2,6.6,10.4,39,26,19,61,52,1017.3,1014.4,6,7,20.5,25.6,No
10/28/2011,15.1,28.4,0,5.4,10.8,39,20,19,63,47,1017.6,1013.2,4,6,20.6,28.1,No
10/29/2011,18,28.3,0,7.4,8.2,41,30,26,74,61,1013.7,1011.4,7,8,21.5,26.1,No
10/30/2011,18.3,32.2,0,6.4,11.7,50,13,30,72,47,1012.7,1009.2,6,6,24,30.9,No
10/31/2011,9.9,29.4,0,9.8,12.4,59,15,17,40,22,1017.3,1013.8,1,1,19.7,28.1,No
11/1/2011,15.5,26.8,0,10,6.4,31,20,9,59,37,1018.1,1014.2,6,7,20.9,26,No
11/2/2011,11.9,30.7,0,4.8,12.9,43,6,22,49,19,1013.3,1009.3,2,1,22.8,29.5,No
11/3/2011,12,29.8,0,9.4,13,44,7,24,34,19,1010.5,1008.5,0,1,23.1,29.5,No
11/4/2011,13.2,31.2,0,10.6,12.8,28,17,6,55,27,1015.1,1011.9,1,6,22.6,30.6,No
11/5/2011,17.4,31,0,9,9.9,50,35,19,54,34,1018.2,1013.6,6,6,22.5,30.2,No
11/6/2011,20,22.4,0,10,0.1,33,20,7,69,83,1016,1014.4,7,7,21.1,20.7,No
11/7/2011,18.3,32.9,0.6,1.6,8.4,33,20,17,63,30,1016.2,1012.4,7,3,22,31.3,No
11/8/2011,19.9,34.6,0,8.8,10.7,41,26,24,53,20,1017.6,1012.9,1,3,24.6,33.8,No
11/9/2011,20.5,34.2,0,11.2,10.4,41,26,11,56,25,1017.9,1013.9,6,3,23.8,33.2,No
11/10/2011,19.1,29.1,0,10.6,3.4,37,7,7,71,47,1017.5,1014.5,7,7,20.6,26.5,No
11/11/2011,15.9,34.4,0,7,13.2,43,4,4,47,24,1018.9,1015.1,0,5,26.4,33.3,No
11/12/2011,19.7,32.4,0,9.6,9.6,43,30,15,60,36,1017.9,1013.7,6,6,24.6,30.2,No
11/13/2011,20.4,34,0,5.8,7,74,30,26,55,31,1014.2,1008.6,7,6,25.2,31.6,No
11/14/2011,20.5,36.8,0,9,12.7,50,31,15,48,21,1014.1,1010.2,1,1,25.1,35.4,No
11/15/2011,21.1,39.7,0,11,11.3,33,22,9,36,16,1015.2,1011.6,0,4,29.4,38,No
11/16/2011,25.5,37.1,0,12.8,7.1,44,30,19,44,17,1016.5,1012.5,6,7,28,36.6,No
11/17/2011,20.2,33.3,0,11.8,5.2,43,30,28,53,29,1016.5,1013.9,7,7,25.8,32,No
11/18/2011,21.5,29.5,0,10.2,3.9,33,20,22,52,49,1017.8,1014.6,7,7,24.6,26.1,No
11/19/2011,19.9,34.6,0,6.8,12.6,41,30,11,48,25,1017.3,1013,2,6,25.2,33.9,No
11/20/2011,20.8,34.9,0,13.2,12.3,48,31,17,49,20,1015.9,1011.5,5,4,24.1,33,No
11/21/2011,22.1,35,0,12.2,9.7,44,28,9,40,26,1013.7,1009.6,5,6,27,34,No
11/22/2011,19.3,32.9,0,11.4,7.6,54,35,26,51,27,1012.2,1007.6,7,7,24.1,31.2,No
11/23/2011,20.3,22.1,23.4,13.8,0,41,19,19,96,92,1012,1010.1,8,8,20.6,22,Yes
11/24/2011,19.2,24.9,45.6,4.8,1,39,11,17,89,96,1017.5,1016.6,8,8,19.9,20.8,Yes
11/25/2011,19.1,21.8,39.4,2.2,0,39,19,28,97,93,1016.9,1013.5,8,8,19.6,20.1,Yes
11/26/2011,19.5,27.5,113,12.1,8.5,39,15,22,94,58,1012.1,1009.4,7,6,21.5,26,Yes
11/27/2011,18.9,29.1,0.2,6.6,10.6,35,17,22,71,30,1011.5,1011.5,1,0,24.3,28.5,No
11/28/2011,16.7,31.5,0,8.6,13.1,31,20,11,50,28,1015.6,1013.6,1,1,24.8,30.8,No
11/29/2011,21.4,32.4,0,9,11.8,48,35,26,59,39,1017,1014.4,1,6,25.8,31.1,No
11/30/2011,20.2,30.7,0,10,6.1,46,31,19,62,42,1015.6,1011.6,7,7,23.6,28.7,No
12/1/2011,20.1,24.8,7,6.6,5.7,41,13,15,89,91,1013.8,1013.1,7,7,20.6,19.7,Yes
12/2/2011,12.7,26.3,2,5.8,13.4,33,17,11,53,34,1016.5,1014,0,4,18.3,25.5,Yes
12/3/2011,14.2,27.1,0,7.6,11.4,31,15,9,56,41,1017.5,1014.5,2,6,19.5,25.4,No
12/4/2011,15.2,28.7,0,5.8,11.1,33,22,6,62,38,1015.3,1011.1,6,7,21.1,27.7,No
12/5/2011,15.4,29.2,0,6.8,8.8,48,19,6,56,37,1013.3,1009.2,6,7,22.2,28.2,No
12/6/2011,14.7,19.9,19.4,10,0,37,13,15,85,74,1015.1,1012.1,8,8,15.3,19.5,Yes
12/7/2011,13.7,20.6,8.4,2.2,0,39,15,13,88,95,1011.1,1009.1,7,8,15.1,15.7,Yes
12/8/2011,14.6,25.1,27.2,4.6,7.8,30,13,9,80,68,1009.6,1007.8,6,6,19.4,22.9,Yes
12/9/2011,16.2,26.2,17.8,7.8,5.5,31,17,13,63,47,1012.5,1009.2,6,7,20.1,25.9,Yes
12/10/2011,17.5,28,13.8,2,8.9,28,20,4,86,56,1008.7,1005,6,5,19.9,25.5,Yes
12/11/2011,19.8,28.5,0,5.2,7.8,48,15,28,78,57,1005.2,1001.2,5,6,23.4,26.6,No
12/12/2011,18.5,27.9,14,7,12.5,72,15,24,80,53,1004.3,1002.5,5,3,21,26.4,Yes
12/13/2011,16,28.2,0,7,13.4,41,2,30,68,32,1007.2,1006.4,1,2,22.3,27.3,No
12/14/2011,14.6,28.7,0,8.6,13,30,0,13,46,27,1012.3,1010.2,1,4,23.2,28,No
12/15/2011,16.8,27.1,0,8.2,5.2,41,19,15,63,50,1015.4,1012.4,7,7,21.1,26.6,No
12/16/2011,17.1,27.9,2.8,6.2,5.7,37,11,7,79,45,1017.7,1014.9,6,5,19.7,26.2,Yes
12/17/2011,16.2,27.7,0,5.6,11.6,35,17,9,63,43,1019.8,1016.1,3,6,21.1,26,No
12/18/2011,17.3,26.9,0,7.4,1.8,48,26,19,58,38,1017.4,1013.8,7,7,19.2,26.3,No
12/19/2011,19.1,26.9,0,7.2,4.2,50,30,22,64,61,1013.1,1010.1,8,7,20.4,23.9,No
12/20/2011,17.8,30.7,11.4,6.2,12.2,30,17,4,78,53,1012.2,1010.2,3,4,22.3,28.2,Yes
12/21/2011,19,30.9,0,5.8,NA,56,28,15,61,43,1013.8,1009.9,6,7,23.9,29.4,No
12/22/2011,18.3,28.6,NA,NA,NA,46,13,13,75,55,1015.3,1012.2,NA,NA,21.8,26.2,NA
12/23/2011,19.2,28.3,10.8,15.2,NA,39,13,13,63,52,1012,1008.8,6,6,23.1,26.9,Yes
12/24/2011,18.3,31.3,0.2,7.4,13.2,44,19,17,59,38,1010.6,1007.7,3,6,24.1,29.9,No
12/25/2011,17.5,30.5,0,8.6,12.4,39,17,9,59,40,1010,1007.2,1,6,23.8,29.6,No
12/26/2011,18.2,30.4,0,6,10.3,43,20,19,59,40,1007.7,1006,1,7,23.5,29.9,No
12/27/2011,19.1,32,0,6.6,13.3,44,17,28,65,31,1006.6,1004.4,2,4,24.7,31.2,No
12/28/2011,15.7,30.8,0,11.4,13.5,43,20,13,49,26,1009,1006.4,1,1,22.9,29.3,No
12/29/2011,18.6,31.3,0,10,12.1,37,17,11,61,33,1010.2,1008.2,7,3,22.5,30,No
12/30/2011,18,30.2,0,8.8,8.9,39,24,9,56,37,1014.2,1012.6,7,5,21,29.3,No
12/31/2011,17.1,30.9,0,8.6,13,33,17,13,48,32,1017,1013.7,3,6,21.7,29.3,No
1/1/2012,16.9,31.3,0,9.2,13.3,33,17,9,58,34,1016.5,1012.6,1,4,22.4,29,No
1/2/2012,18.5,32.1,0,9,13.6,35,24,7,56,30,1017.3,1013.8,0,2,22.1,30.6,No
1/3/2012,19.5,32.6,0,9.2,13.4,39,30,7,58,35,1018.2,1015.2,1,1,22.9,30.2,No
1/4/2012,20.4,34.4,0,5.4,12.5,39,30,17,59,31,1016.6,1012.5,1,5,23.6,32.5,No
1/5/2012,21.4,34.8,0,9.8,7.6,57,19,43,50,75,1013.1,1010.9,4,7,28.5,24.2,No
1/6/2012,18.4,33,5.2,6.6,12.8,33,6,13,77,41,1011.8,1009.2,3,5,23.9,31.6,Yes
1/7/2012,19.6,33.9,0,9.6,12.8,39,30,20,65,41,1013.1,1009.3,4,6,24.3,32.6,No
1/8/2012,22.7,36.4,0,9.6,11.9,54,31,30,62,36,1009.4,1004.8,3,3,25.6,34.7,No
1/9/2012,24.8,33.8,0,11.4,12.6,46,19,30,70,36,1006.4,1006.3,3,6,28.2,33.4,No
1/10/2012,15.5,31.6,0,12,13.5,41,9,20,41,20,1010.2,1007.8,1,5,24.6,30.8,No
1/11/2012,16.6,31.4,0,11,10.6,56,20,33,26,21,1009.2,1006.5,4,3,25.8,30.1,No
1/12/2012,11.7,28.8,0,15.4,13.5,50,20,24,27,10,1013.4,1011,1,3,19.6,27.7,No
1/13/2012,12.9,30.6,0,11.6,11.2,48,28,9,56,26,1014.9,1011.5,3,6,21.8,30,No
1/14/2012,20.1,29.8,0,7.8,5.4,57,22,13,61,43,1013.6,1009.7,7,6,22.5,28.8,No
1/15/2012,16.3,22.2,43.8,11.8,1.7,50,37,31,91,74,1013.6,1013.8,7,7,17.3,21,Yes
1/16/2012,16.5,25.4,12,4.4,NA,37,17,15,60,62,1016.6,1015.4,5,7,21.6,25.3,Yes
1/17/2012,16.7,31.2,NA,NA,NA,44,17,20,58,41,1017.4,1013.8,NA,5,22,30.2,NA
1/18/2012,17.2,33,0.2,11.8,13.3,43,15,20,60,37,1014.1,1011,1,5,24.6,31.1,No
1/19/2012,19.6,35.1,0,9.8,12.7,43,13,6,68,31,1014,1011.1,1,4,25.5,33.6,No
1/20/2012,20.1,33,0,10.4,11.4,31,19,6,60,38,1014.1,1010.3,3,5,24.8,31.4,No
1/21/2012,19,32,0,7,7.9,35,17,9,64,32,1012.9,1009.5,6,6,23.4,30.4,No
1/22/2012,19.3,31.7,0,9.4,12.2,57,20,17,51,35,1015.2,1012.2,4,6,23.9,29.6,No
1/23/2012,18.1,29.3,0,10.8,5.2,43,28,17,49,61,1014.8,1011.1,7,7,23.7,25.3,No
1/24/2012,19,23.8,34.8,9.4,0.3,44,13,31,93,89,1012.1,1010,8,8,19.7,21.2,Yes
1/25/2012,19.4,26.6,2.6,2,3,NA,22,20,82,74,1008.4,1005.7,8,7,22.1,25.3,Yes
1/26/2012,20,31.6,0.4,4.2,10.2,39,17,9,69,55,1007.9,1005.5,7,4,25.2,29.9,No
1/27/2012,22.3,30.1,0,7.8,1.8,48,20,19,63,80,1010.4,1008.3,7,7,25.7,25.4,No
1/28/2012,20.1,23.4,4.8,2.8,0,50,15,28,88,92,1010.8,1009.2,8,8,21,20,Yes
1/29/2012,19.4,25.2,17.8,5.4,0.1,52,17,22,84,89,1007.2,1005.1,7,8,21.8,22.9,Yes
1/30/2012,21.8,31,2.8,2.6,7.7,50,30,26,80,65,1005.5,1003.3,7,7,23.6,29.3,Yes
1/31/2012,22.6,27.9,6.8,6.2,2.2,39,13,13,95,92,1006.2,1004.7,7,7,23.6,25,Yes
2/1/2012,20.4,21.8,74.4,NA,0,48,24,26,97,97,1006.1,1004.3,8,8,20.4,20.5,Yes
2/2/2012,18.6,21.4,92.8,NA,0,54,15,20,96,93,1005.7,1004.1,8,8,19.1,20.3,Yes
2/3/2012,19.1,26.1,17.8,3,2.9,31,15,9,87,63,1003.8,1002,7,8,20.5,25.4,Yes
2/4/2012,20.4,28.5,0.2,2.8,10.1,NA,11,9,84,56,1004.1,1001.7,6,6,22.3,27,No
2/5/2012,19.3,30.5,0,5.2,13,NA,11,15,80,48,1002.6,1000.3,1,5,23.8,29.6,No
2/6/2012,20.2,31.9,0,6.6,13.1,35,13,13,77,52,1001,999.9,0,3,24.7,31.1,No
2/7/2012,18.5,28.1,0,8.4,8.5,37,17,24,60,33,1004.2,1003.4,3,6,22.4,27,No
2/8/2012,15,29.6,0,6.6,12.6,37,0,24,74,30,1006.8,1005.7,1,1,21,28.6,No
2/9/2012,17.5,30.5,0,7.8,12.8,31,17,9,68,34,1010.2,1007.9,1,3,22.7,30,No
2/10/2012,19.5,31.3,0,8.8,12.4,37,26,17,65,31,1011.1,1008.2,5,6,23,30.2,No
2/11/2012,17.4,31.2,1.6,8.8,12.5,39,24,19,76,39,1009.7,1007.3,3,5,23.2,30.3,Yes
2/12/2012,14.2,31,0,7.8,12.9,33,6,7,64,22,1013.6,1011.8,1,1,22.4,29.6,No
2/13/2012,15.4,32.3,0,8,12.9,35,11,15,60,22,1015.5,1012.9,1,2,22,31,No
2/14/2012,18.2,32.7,0,8.6,10.4,33,20,11,62,30,1016.7,1013.5,1,4,23.5,30.9,No
2/15/2012,17.4,31.2,0,8,11.2,31,20,13,54,33,1018.6,1014.9,3,4,22.4,30.3,No
2/16/2012,16.9,31.2,0,8.4,11.9,37,20,9,59,37,1018.1,1015.1,1,4,22.4,29.8,No
2/17/2012,16.9,31.9,0,7.6,12.3,28,19,11,66,29,1016.9,1013.9,1,6,21.9,30.8,No
2/18/2012,17.5,33.5,0,8.6,12.6,35,17,17,67,34,1016.5,1013.6,2,5,22.9,32.3,No
2/19/2012,21,33.9,0,7.6,NA,39,19,9,64,37,1016.3,1012.8,6,6,24.4,31.8,No
2/20/2012,20.8,34.7,NA,NA,NA,54,24,20,76,31,1012.5,1008.1,NA,NA,24.7,34,NA
2/21/2012,20.4,29.1,NA,NA,NA,37,17,24,87,51,1009.6,1008.8,8,5,22.7,26.8,NA
2/22/2012,17.7,28.8,NA,NA,NA,33,17,6,73,46,1012.2,1010.6,5,1,22.6,28,NA
2/23/2012,18.9,31.6,14.6,30.6,11.5,30,19,9,62,42,1017.2,1015.7,3,4,23.6,30.1,Yes
2/24/2012,18.1,30.9,0,7.8,10.7,33,20,15,64,36,1020,1018.2,1,5,22.9,29.8,No
2/25/2012,18.3,29.2,1.8,8.4,2.3,43,26,17,71,60,1019,1017,6,8,22.4,26.8,Yes
2/26/2012,20.3,24.8,1,5.4,0,31,11,13,91,75,1019.7,1017,7,7,20.7,24,No
2/27/2012,19.7,30.5,3.2,2.6,6,43,20,20,66,47,1017.4,1015.3,7,7,22.7,28.7,Yes
2/28/2012,18.2,31.3,0,7.2,10.2,35,19,13,68,41,1016.1,1012.9,6,7,22.5,30.1,No
2/29/2012,20.2,32.6,0,6.2,11.6,39,22,17,67,42,1014.3,1010.8,2,6,24.7,31.5,No
3/1/2012,20.3,32.8,0,8,11.4,43,30,26,68,31,1010.7,1006.7,6,7,24.7,32.4,No
3/2/2012,21.9,33.7,0,9.2,7.5,46,17,6,56,42,1008.7,1006.5,5,6,24.5,32.5,No
3/3/2012,22.2,32.4,2.4,7,10.5,48,31,26,65,46,1013.2,1011.2,6,7,25.3,30.1,Yes
3/4/2012,18.3,33.2,0,10,11.8,39,22,13,70,39,1014.2,1010.9,3,5,23.4,31.7,No
3/5/2012,20,32.1,0,7.8,7.8,46,13,20,71,52,1012.7,1009.7,5,7,25.4,30.4,No
3/6/2012,21,28.9,0,6.8,7.5,39,30,24,74,57,1012.7,1011.2,7,3,21.9,27.2,No
3/7/2012,14.8,28.1,4.4,6.8,11.4,46,19,19,69,39,1013.9,1009.5,1,6,19.4,25.4,Yes
3/8/2012,11.5,26.7,0,7.4,11.9,37,9,19,69,22,1011.6,1009.2,1,1,17.2,25.8,No
3/9/2012,11,28.5,0,7.2,11.6,43,4,24,64,25,1013.3,1011.2,0,2,18.9,27.7,No
3/10/2012,11.6,30.9,0,8,11.9,44,11,17,57,16,1014.1,1012.3,0,0,20.8,29.6,No
3/11/2012,13.8,31.3,0,9.2,11.2,37,19,11,63,28,1016.7,1014,1,2,21.2,30.6,No
3/12/2012,17.6,31.5,0,6.4,10.9,35,19,13,69,36,1018,1015.3,6,5,21.9,30.3,No
3/13/2012,17,31.1,0,7.2,10,39,15,11,66,35,1020,1016,6,5,21.5,29.6,No
3/14/2012,17.2,29.5,0,7.8,4.9,37,15,7,68,35,1018.8,1014.3,7,7,19.9,28.6,No
3/15/2012,19.8,30.7,0,6.8,6.5,35,17,13,70,42,1016.1,1011.6,7,4,21.5,29.2,No
3/16/2012,18,31.8,0,4.8,10.4,35,19,17,68,43,1013.1,1009.7,1,7,22.8,29.5,No
3/17/2012,20,25,0,7.6,0.2,35,7,7,70,65,1013.8,1012,8,7,22.1,24.8,No
3/18/2012,18.2,30.9,0.4,2.2,9.4,46,15,17,67,35,1016.1,1013.1,6,5,22.2,30.2,No
3/19/2012,14,30.9,0,8.8,11.5,48,13,20,52,22,1017.7,1013.5,0,1,19.8,29.5,No
3/20/2012,16.6,32.4,0,9.4,11.2,46,15,22,63,35,1015.2,1009.3,1,5,22.1,30.6,No
3/21/2012,17.5,28.7,0,9.8,1.5,31,15,4,64,40,1009.3,1005,7,7,20.9,28.1,No
3/22/2012,20.3,28,0,4.4,0.2,NA,7,11,73,49,1006.7,1004.7,7,7,22.4,27.1,No
3/23/2012,17.9,29,0,5.2,11.4,57,17,35,72,32,1006.7,1004.9,4,3,22.4,28,No
3/24/2012,10,25.4,0,10,11.4,52,28,30,49,22,1014.6,1012,0,0,15.9,24.5,No
3/25/2012,9.1,29.1,0,8.2,11.3,33,15,11,59,30,1017.6,1015.5,1,4,17.6,28.4,No
3/26/2012,15.7,29.2,0,6.8,11.1,37,15,13,61,34,1021.1,1017.6,2,4,19.6,28,No
3/27/2012,16.8,29.6,0,6.8,7.2,31,17,6,57,31,1021.6,1018.4,1,6,20.6,27.2,No
3/28/2012,16.3,30,0,6.4,10.7,35,15,9,58,29,1021.1,1016.7,3,2,20.7,28.9,No
3/29/2012,14.5,30,0,7.6,11.1,31,13,7,61,33,1018.9,1014.4,1,3,20,28.3,No
3/30/2012,15,29.5,0,6,10.4,30,11,9,67,33,1017.4,1013.5,3,6,20.2,29.2,No
3/31/2012,14,29.8,2.8,6.6,NA,37,11,17,75,28,1017.4,1013.8,3,5,18.2,28.6,Yes
4/1/2012,12.1,30.4,0,7.6,11.3,35,9,22,49,15,1018.3,1013.4,3,0,22.4,29.6,No
4/2/2012,14.3,31.3,0,7.6,11.1,48,17,22,39,23,1016.9,1012.9,1,4,23.8,29.8,No
4/3/2012,12,32.7,0,7.6,11.2,50,13,26,40,19,1016.6,1012.4,1,2,24.5,31.7,No
4/4/2012,15.8,32.8,0,9.6,11.2,33,22,7,51,27,1016.7,1012.8,1,1,23.6,31.9,No
4/5/2012,17.9,31,0,7,10.7,37,26,9,54,33,1019.6,1014.9,1,1,23.5,30.4,No
4/6/2012,16,29.9,0,7.6,10.6,33,20,9,56,36,1020.7,1015.5,0,5,22.4,28.9,No
4/7/2012,16.8,31.3,0,6.8,10.5,33,24,13,54,33,1018,1014.5,4,6,22.9,31.2,No
4/8/2012,17.6,31.9,0,5.8,10.7,43,22,15,49,23,1019.1,1014.2,1,2,25,31.2,No
4/9/2012,15.1,26.1,0,8.4,10.8,43,11,28,55,22,1017.4,1015.5,1,1,20.3,25.3,No
4/10/2012,9.3,22,0,8.8,11.2,54,35,35,29,11,1023,1020.7,0,0,15.8,20.9,No
4/11/2012,8.8,24.7,0,10.2,10.7,37,20,20,43,24,1027.1,1023.6,1,2,17,23.6,No
4/12/2012,9.3,26.3,0,6.6,NA,37,19,15,45,26,1030.1,1025.7,1,1,18.3,26,No
4/13/2012,10.3,26.8,0,NA,NA,37,24,11,37,22,1030,1025.2,NA,NA,20.8,26.1,No
4/14/2012,12.2,26.3,0,12.6,NA,30,13,13,51,42,1027.2,1022.3,7,6,21.1,25.6,No
4/15/2012,15.9,28.6,0,3.4,10.5,28,13,6,58,35,1024.6,1019,4,6,23,27.8,No
4/16/2012,18.6,29,0,5.8,3.6,52,17,30,65,69,1021.5,1017.7,7,7,22.1,20.2,No
4/17/2012,14,21.9,3.2,3.8,1.8,33,0,20,83,72,1019,1016.4,7,7,18.8,19.9,Yes
4/18/2012,12.8,25.7,0,3.2,9.1,24,11,13,78,46,1017.6,1013.5,5,6,18.9,25.3,No
4/19/2012,13.1,28.8,0,4.6,10.7,30,15,11,60,29,1017.1,1013.5,3,2,21.7,27.6,No
4/20/2012,13.4,28.8,0,5.2,9.4,31,19,13,63,27,1017.2,1013.3,6,5,21.6,28,No
4/21/2012,12.2,29.4,0,4.6,11,26,15,7,63,24,1015.1,1011.1,2,4,21.7,28.7,No
4/22/2012,13,30.2,0,5,4.8,30,17,0,59,28,1014.6,1010.6,2,7,22,29.6,No
4/23/2012,21,23,0,5,0.1,37,9,9,69,91,1014.7,1014.4,8,8,22.2,18.6,No
4/24/2012,16.4,24.5,1.8,0.8,6.6,39,13,28,93,31,1015.4,1012.9,7,3,18.8,24.1,Yes
4/25/2012,6.3,18.4,0,4.4,NA,41,17,30,56,31,1018,1015.9,2,3,12.4,17.1,No
4/26/2012,3.5,22.5,0,NA,NA,35,20,22,56,32,1020.2,1016.2,NA,NA,13.9,21.8,No
4/27/2012,8.5,22.2,0,10.2,NA,30,13,13,61,39,1020.8,1018.9,8,7,15.5,20.7,No
4/28/2012,14.4,16.7,8,2,0.4,28,13,15,95,95,1020.9,1018.1,8,8,15.4,16.4,Yes
4/29/2012,10.9,25.1,9.6,4.6,9.8,28,13,13,81,32,1018.3,1016.2,4,4,16.9,24.7,Yes
4/30/2012,9.7,24.8,0,3.8,8.4,30,20,15,61,32,1024.2,1020.2,2,7,17.3,23.9,No
